id,name,maxCopies,rules,unsure,quoteMissing,overridden,reasons,quotes,note
21074344,Herald of Green Light,0,4 10,false,false,false,4: Handtrap that negates an opponent's Spell activation. | 10: Negates a Spell activation.,4: negate the activation | 10: negate the activation,
17266660,Herald of Orange Light,0,4 10,false,false,false,4: Handtrap that negates an opponent's activation. | 10: Negates an activation.,4: negate the activation | 10: negate the activation,
44665365,Herald of Perfection,0,10 frequency,false,false,false,10 (repeatable): Repeatable negation with a hand-discard cost.,10: negate the activation,
94689635,Herald of Purple Light,0,4 10,false,false,false,4: Handtrap that negates and destroys. | 10: Negates a Trap activation.,"4: negate the activation, and if you do, destroy it | 10: negate the activation",
48546368,Herald of Ultimateness,0,10 frequency,false,false,false,10 (repeatable): Negates Summons and activations with no once-per-turn limit.,10: negate the Special Summon or activation,
48229808,Horus the Black Flame Dragon LV8,0,10 frequency,false,false,false,10 (repeatable): Negates Spell activations with no once-per-turn limit.,10: You can negate the activation,
95772051,Ignoble Knight of Black Laundsallyn,0,7b frequency,false,false,false,7b (repeatable): Can Special Summon itself from the GY; that effect has no once-per-turn.,7b: Special Summon this card from your hand or Graveyard,
89027418,Imposter Shift,0,10 frequency,false,false,false,10 (repeatable): Continuous conditional negation.,10: negate the activated effect,
8581705,Infernalqueen Archfiend,0,10 frequency,false,false,false,"10 (repeatable): Negates targeting effects, no limit.",10: negate the effect,
22991179,Insect Neglect,0,10 frequency,false,false,false,10 (repeatable): A Continuous Spell that can negate attacks repeatedly.,10: negate the attack,
9628664,"Iris, the Earth Mother",0,5 frequency,false,false,false,5 (repeatable): Draws with no once-per-turn limit.,5: draw 1 card,
96287685,Jar Turtle,0,5 frequency,false,false,false,"5 (repeatable): Draws a card each time Jar of Greed is activated, with no per-turn limit.",5: draw 1 card,
63941210,"Jizukiru, the Star Destroying Kaiju",0,10 frequency,false,false,false,"10 (repeatable): Negates an effect, no once-per-turn.",10: negate that effect,
41855169,Jowgen the Spiritualist,0,3.2 8 frequency,false,false,false,8 (repeatable): Mass destruction without once-per-turn limit. | 3.2: Summon lock on a monster the opponent can attack.,8: destroy all Special Summoned monsters on the field | 3.2: Neither player can Special Summon monsters.,
57774843,Judgment Dragon,0,8 frequency,false,false,false,"8 (repeatable): Destroys all other cards, with no once-per-turn limit.",8: destroy all other cards on the field,
4869446,Judgment of the Desert,0,3.4,false,false,false,"3.4: Continuous battle-position lock defined by game state, not a printed property.",3.4: The Battle Positions of face-up monsters that are flipped face-up after activation of this card cannot be changed,
38491199,Junkuriboh,0,4 10,false,false,false,4: Handtrap negating an opponent's activation. | 10: Negates activations.,4: You can send this card from your hand or field to the GY; negate the activation | 10: negate the activation,
65430834,Jurassic Impact,0,3.4 8 11a,true,false,false,8: Board wipe. | 11a: Takes the opponent's next Normal Summon once. | 3.4: Summon lock lasting into the next turn.,"8: Destroy as many monsters on the field as possible | 11a: neither player can Normal or Special Summon | 3.4: Until the end of the next turn after this card is activated, neither player can Normal or Special Summon",Lock from a normal trap lasting beyond this turn; unclear if floodgate per ruling 9.
35059553,Kaiser Colosseum,0,3.1,false,false,false,3.1: Summon lock based on comparing both fields.,3.1: if his/her number of monsters would exceed the number of monsters that are on the field of this card's controller,
6276588,"Karakuri Ninja mdl 919 ""Kuick""",0,7b frequency,false,false,false,7b (repeatable): Revives from the GY; unlimited battle trigger.,"7b: select 1 Level 4 or lower ""Karakuri"" monster in your Graveyard, and Special Summon it",
25926710,Kelbek the Ancient Vanguard,0,4,false,false,false,4: Hand effect usable in the opponent's turn that bounces an opponent's monster.,"4: Special Summon this card from your hand, then return that monster to the hand",
83986578,King Tiger Wanghu,0,3.2 8 frequency,true,false,false,"8 (repeatable): Can destroy several summoned monsters; the trigger has no limit. | 3.2 (repeatable): Lasting punishment of summons, tied to an attackable monster.",8: Destroy those monsters with 1400 or less ATK | 3.2: When a monster(s) with 1400 or less ATK is Normal Summoned or Special Summoned: Destroy those monsters,Unclear whether the mandatory trigger counts as a floodgate by compulsion/cost.
31692182,Koa'ki Meiru Hydro Barrier,0,10 frequency,false,false,false,10 (repeatable): Negates effects of all face-up Effect Monsters; no once-per-turn limit.,10: the effect(s) of all face-up Effect Monsters are negated,
95204084,Koa'ki Meiru Tornado,0,8 frequency,false,false,false,8 (repeatable): Mass destruction with no once-per-turn limit.,8: destroy all Special Summoned monsters your opponent controls,
64063868,Kozmo Dark Eclipser,0,9a 10 frequency,false,false,false,9a: Untargetable by opponent's effects. | 10 (repeatable): Negates Trap activations with no once-per-turn limit.,9a: Cannot be targeted by an opponent's card effects | 10: negate the activation,
85991529,Kozmo Dark Planet,0,9a 10 frequency,false,false,false,"9a: Self untargetable. | 10 (repeatable): Negates Spell activations, with no once-per-turn limit.",9a: Cannot be targeted by an opponent's card effects | 10: negate the activation,
59575539,Krebons,0,10 frequency,false,false,false,10 (repeatable): Negates attacks without a per-turn limit.,10: negate the attack,
29726552,"Kumongous, the Sticky String Kaiju",0,10 frequency,false,false,false,"10 (repeatable): Negates summoned monsters' effects, no once-per-turn limit.",10: it has its effects negated,"Tributes only 1 opponent monster, not rule 8/7a."
82005435,Lady Ninja Yae,0,8 frequency,false,false,false,"8 (repeatable): Bounces all opponent Spells/Traps, no once-per-turn limit.",8: return all Spell and Trap Cards on your opponent's side of the field to the owner's hand,
67511500,Lady of D.,0,9a 9b frequency,false,false,false,9a (repeatable): Effect destruction substitute. | 9b (repeatable): Battle destruction substitute.,"9a: would be destroyed by battle or by a card effect, you can send 1 Dragon-Type monster from your hand to the Graveyard instead | 9b: would be destroyed by battle or by a card effect, you can send 1 Dragon-Type monster from your hand to the Graveyard instead",
47914440,Lane Restriction,0,3.4 7b,false,false,false,7b: Summons from banishment. | 3.4: Zone lock on Continuous Trap.,7b: Special Summon 1 of your banished monsters | 3.4: they must use their leftmost zone(s) that can be used,
46404281,Laval Magma Cannoneer,0,6a frequency,false,false,false,"6a (repeatable): Burn without changing the field, usable twice per turn.",6a: inflict 500 damage to your opponent,
92435533,"Lazion, the Timelord",0,3.4 9a 9b,true,false,false,9a: Effect-destruction immunity. | 9b: Battle-destruction immunity. | 3.4: Lasting punishment of drawing on a monster that cannot be destroyed by battle.,"9a: Cannot be destroyed by battle or card effects | 9b: Cannot be destroyed by battle or card effects | 3.4: Once per turn, if your opponent draws a card: Inflict 1000 damage to your opponent",Draw punishment treated as floodgate per ruling 4; could be 6a.
88851326,Legacy of the Duelist,0,3.4 10 frequency,false,false,false,3.4: Continuous both-player lock. | 10 (repeatable): Negates attacks with no per-turn limit.,3.4: Each player can only Set 1 Spell/Trap Card from their hand per turn. | 10: negate the attack,
76214441,Lifeforce Harmonizer,0,4 10,false,false,false,4: Handtrap negation. | 10: Negates an activation.,4: discard this card to negate its activation and destroy it | 10: negate its activation,
47297616,Light and Darkness Dragon,0,7b 10 frequency,false,false,false,"10 (repeatable): Negates once per Chain, several times per turn. | 7b: Revives from GY.",10: that activation is negated | 7b: Special Summon that monster,
19652159,Light and Darkness Dragonlord,0,7b 10 frequency,false,false,false,"10 (repeatable): Negates activations once per Chain, repeatable in a turn. | 7b: Special Summons from the GY.",10: negate the activation | 7b: target 1 Dragon monster in your GY; Special Summon it,
83027236,Light of Destruction,0,3.4,true,false,false,3.4: Continuous punishment of the opponent's milling effects.,3.4: send the top 3 cards of their Deck to the Graveyard,Unclear whether punishing a self-mill counts as restricting an action class (ruling 4).
62867251,Light of Intervention,0,3.4,false,false,false,3.4: Continuous lock on setting monsters for both players.,3.4: Monster Cards cannot be Set or flipped face-down,
22201234,Lightsworn Barrier,0,10 frequency,false,false,false,"10 (repeatable): Negates attacks, no once-per-turn.",10: negate the attack,
82699999,Live☆Twin Lil-la Sweet,0,4 7b 10,false,false,false,4: Handtrap that negates an opponent's effect. | 10: Negates an effect. | 7b: Special Summons itself from the GY.,4: You can discard this card; negate that opponent's effect | 10: negate that opponent's effect | 7b: this card is in your GY: You can Special Summon this card,
37310367,Lockout Gardna,0,9b 10 frequency,false,false,false,"9b: Battle protection. | 10 (repeatable): Negates opponent monster effects, no per-turn limit.",9b: it cannot be destroyed by battle this turn | 10: You can negate the effects of both that Cyberse monster you control and that opponent's monster,"Hand effect is Battle Phase only, rule 4 exception."
96012004,Lucky Chance,0,5 frequency,false,false,false,"5 (repeatable): Draws cards; once per Chain, not per turn.",5: draw 1 card,
5556499,Machina Fortress,0,7b frequency,false,false,false,7b (repeatable): Can Special Summon itself from the GY without a once-per-turn limit.,7b: Special Summon this card (from your hand or GY),
33822112,Mad Tempest Xenovader△ Ploutonion,0,4 5,true,false,false,5: Draws cards. | 4: Quick Effect from hand that banishes another own card (ruling 16).,"5: draw 2 cards | 4: banish both (face-down), and if you do, draw 2 cards",Rule 4 hit relies on ruling 16 for a cost banish of own card.
34206604,Magical Scientist,0,7c frequency,false,false,false,"7c (repeatable): Summons Fusion Monsters without materials, repeatedly per turn.",7c: Special Summon 1 level 6 or lower Fusion Monster from your Extra Deck,
53119267,Magical Thorn,0,3.4,true,false,false,3.4: Punishes opponent discards (ruling 4).,3.4: inflict 500 points of damage to their Life Points for each card that was discarded,Discarding is often forced by own cards; 3 vs 6a.
45796834,"Maha Vailo, Light of the Heavens",0,3.2 6b 10 frequency,false,false,false,"3.2: Continuous activation lock on an attackable monster. | 10 (repeatable): Negates effects targeting it, no per-turn limit. | 6b: Doubles battle damage.",3.2: Your opponent cannot activate monster effects during the Battle Phase. | 10: negate that effect | 6b: Any battle damage this card inflicts to your opponent is doubled.,
